Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
0,13,1,25,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,1,1,1,3,0.0,0.0,0,0,0,3,0.0,0,2,2,0,0,1,10,13,38,7,1,0,2,1,2,0,72,3,37,69,5,10,13,38,7,1,0,2,1,2,0,72,3,37,69,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7.0,3.0,0.0,5.0,11.0,4.0,1.57143,8.0,4.0,1.14286,3.0,3.0,0.428571,264.857,94.5714,1.0,3.0,1.0,0.0,1.0,0.0,1.0,37.0,7.0,2.0,72.0,0.0,0.0,1.0,2.0,2.0,2.0,5.41657,0.0024968,0.0078453,0.127553,0.0010696
0,17,1,68,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,8,83,58,2,10,0.111111,0.137255,7,2,1,8,0.137255,7,1,1,2,8,1,44,52,34,2,6,1,8,5,8,1,16,19,33,16,1,44,52,34,2,6,1,8,5,8,1,16,19,33,16,1,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,7.0,209.0,39.0,5.09756,171.0,39.0,4.17073,38.0,14.0,0.926829,367.0,110.032,29.0,2.0,26.0,3.0,28.0,2.0,6.0,28.0,35.0,8.0,16.0,0.0,0.0,5.0,8.0,15.0,11.0,13.2396,0.00635838,0.141228,8.22045,0.198018
0,24,1,666,2,0.374308,3,91,7,0.320373,0.362105,206,172,3,5,5,151,17,23,17,29,56,0.884615,0.300442,204,77,23,3,0.300442,204,3,4,0,0,1,475,643,62,12,10,0,27,3,25,0,167,300,49,154,1,475,643,62,12,10,0,27,3,25,0,167,300,49,154,1,28.0,27.0,3.0,1.0,0.0,1,0.0,1.0,0.0,0.0,99.0,5.0,0.0,8.0,1946.0,315.0,19.6566,856.0,116.0,8.64646,1090.0,315.0,11.0101,220.714,49.8048,15.0,4.0,8.0,10.0,351.0,0.0,10.0,49.0,533.0,27.0,148.0,0.0,0.0,10.0,25.0,143.0,150.0,27.658,0.176695,0.18113,8.61211,0.267068
0,24,1,1658,2,0.142709,7,57,10,0.106422,0.121329,174,157,2,10,10,462,11,23,40,31,73,0.5,0.184906,294,130,1,1,0.184906,294,1,1,2,6,1,1296,1635,136,4,58,4,42,10,1,0,42,905,88,1,0,1296,1635,136,4,58,4,42,10,1,0,42,905,88,1,0,81.0,71.0,10.0,4.0,2.0,1,0.0,0.0,0.0,2.0,105.0,17.0,0.0,9.0,3845.0,308.0,36.619,2468.0,312.0,23.5048,1377.0,167.0,13.1143,230.143,50.3423,13.0,1.0,6.0,7.0,861.0,2.0,58.0,78.0,1399.0,42.0,8.0,3.0,4.0,4.0,1.0,329.0,426.0,29.6783,0.267116,0.134308,0.916961,0.242873
0,24,1,906,2,0.131559,4,18,7,0.0894677,0.102241,79,73,2,7,7,231,33,11,31,43,64,0.5,0.17931,156,61,2,2,0.17931,156,2,2,4,4,1,714,883,142,6,6,2,21,2,3,0,53,486,90,4,0,714,883,142,6,6,2,21,2,3,0,53,486,90,4,0,59.0,50.0,5.0,2.0,3.0,1,0.0,0.0,0.0,0.0,92.0,12.0,0.0,9.0,2972.0,319.0,32.3043,3264.0,892.0,35.4783,-292.0,168.0,-3.17391,239.143,49.4217,27.0,2.0,7.0,20.0,210.0,4.0,6.0,133.0,795.0,21.0,46.0,4.0,0.0,2.0,3.0,171.0,212.0,24.2321,0.124182,0.0943869,0.704466,0.193358
0,13,1,30,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,4,2,0,2,0.0,0.0625,1,0,0,3,0.0625,1,0,0,0,0,0,15,18,4,0,4,0,2,4,2,0,2,5,4,2,0,15,18,4,0,4,0,2,4,2,0,2,5,4,2,0,6.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,14.0,7.0,2.0,29.0,27.0,4.14286,-15.0,4.0,-2.14286,150.714,12.1531,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,9.0,2.0,8.0,0.0,0.0,4.0,2.0,2.0,2.0,4.98774,0.00385486,0.00788835,0.120148,0.0012199
0,47,1,10488,2,0.440135,213,24282,1168,0.394369,0.418532,4118,3329,2,7,6,2243,132,66,481,180,600,0.2,0.213747,2127,97,11,44,0.211048,2128,1,4,5,11,4,7824,10304,411,11,129,11,420,45,54,2,420,5758,327,54,2,7955,10442,418,11,136,11,439,47,69,2,917,5832,329,547,2,173.0,155.0,20.0,8.0,7.0,1,0.0,0.0,0.0,0.0,520.0,132.0,0.0,12.0,65571.0,7452.0,126.098,59724.0,7452.0,114.854,5847.0,2768.0,11.2442,367.0,96.248,0.0,1.0,0.0,0.0,0.0,5.0,129.0,282.0,0.0,0.0,8.0,9.0,0.0,43.0,0.0,0.0,0.0,43.3291,1.10064,0.188191,1.32835,0.388753
0,24,1,233,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,39,13,8,18,15,28,0.0,0.0236686,4,0,0,14,0.0236686,4,1,1,0,0,1,165,210,14,0,10,0,13,6,13,1,47,102,9,45,1,165,210,14,0,10,0,13,6,13,1,47,102,9,45,1,2.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,58.0,58.0,29.0,16.0,16.0,8.0,42.0,42.0,21.0,20.5714,14.7143,16.0,2.0,7.0,9.0,78.0,0.0,10.0,4.0,184.0,13.0,33.0,4.0,0.0,3.0,13.0,36.0,39.0,1.29357,0.0260942,0.0546777,0.153793,0.11188
0,25,1,471,2,0.164304,4,17,5,0.149888,0.196774,67,61,1,5,4,96,25,6,13,28,51,0.681818,0.247573,102,50,15,7,0.247573,102,2,3,0,0,2,310,447,128,0,9,0,23,5,21,0,64,196,123,60,0,310,447,128,0,9,0,23,5,21,0,64,196,123,60,0,7.0,6.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,52.0,5.0,0.0,7.0,1075.0,343.0,20.6731,889.0,343.0,17.0962,186.0,68.0,3.57692,367.0,81.1875,11.0,3.0,2.0,9.0,105.0,0.0,9.0,119.0,250.0,15.0,40.0,0.0,0.0,9.0,13.0,50.0,64.0,11.93,0.0397218,0.170703,8.25875,0.27893
0,26,1,339,2,0.134529,1,12,4,0.127389,0.191388,40,40,9,2,2,69,16,16,128,2,36,0.727273,0.330128,103,78,24,9,0.330128,103,0,0,6,10,0,209,314,4,0,4,0,34,3,32,0,34,134,3,32,0,209,314,4,0,4,0,34,3,32,0,34,134,3,32,0,3.0,2.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,43.0,4.0,0.0,7.0,771.0,322.0,17.9302,802.0,328.0,18.6512,-31.0,21.0,-0.72093,367.0,56.2944,17.0,1.0,14.0,3.0,300.0,6.0,4.0,0.0,172.0,25.0,8.0,0.0,0.0,3.0,23.0,43.0,54.0,8.50122,0.0117907,0.135387,8.11581,0.195791
0,26,1,268,2,0.387795,5,23,5,0.304527,0.345,74,69,1,5,5,60,13,6,4,14,27,0.5,0.166667,40,28,7,7,0.166667,40,1,1,1,1,1,200,243,12,0,8,0,13,7,13,0,47,131,10,45,0,200,243,12,0,8,0,13,7,13,0,47,131,10,45,0,7.0,7.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,47.0,6.0,0.0,7.0,515.0,168.0,10.9574,429.0,168.0,9.12766,86.0,60.0,1.82979,367.0,100.545,7.0,2.0,1.0,7.0,55.0,1.0,8.0,4.0,186.0,11.0,33.0,0.0,0.0,8.0,11.0,36.0,56.0,10.4389,0.0293428,0.134078,8.14818,0.186232
0,19,1,57,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,3,1,3,3,10,0.375,0.263158,10,9,3,5,0.263158,10,1,1,0,0,1,28,39,5,0,1,0,7,1,7,0,41,10,4,39,0,28,39,5,0,1,0,7,1,7,0,41,10,4,39,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.0,5.0,0.0,5.0,139.0,57.0,4.7931,140.0,57.0,4.82759,-1.0,7.0,-0.0344828,367.0,49.4584,3.0,2.0,1.0,2.0,21.0,0.0,1.0,4.0,26.0,7.0,33.0,0.0,0.0,1.0,7.0,10.0,8.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,24,1,325,2,0.433541,8,40,12,0.413907,0.459916,125,109,1,3,3,65,20,6,3,23,38,0.4375,0.19661,58,23,7,9,0.19661,58,2,3,0,0,2,237,302,133,0,7,0,15,3,15,0,62,138,127,60,0,237,302,133,0,7,0,15,3,15,0,62,138,127,60,0,6.0,5.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,7.0,740.0,243.0,13.7037,669.0,243.0,12.3889,71.0,85.0,1.31481,367.0,94.1838,9.0,3.0,1.0,8.0,45.0,0.0,7.0,126.0,166.0,10.0,44.0,0.0,0.0,7.0,10.0,40.0,39.0,10.2069,0.0394717,0.171941,8.22695,0.299491
0,24,1,163,2,0.606526,3,17,3,0.414286,0.495413,58,54,1,5,5,34,11,3,2,7,18,0.5,0.20438,28,22,6,6,0.20438,28,2,2,0,0,1,109,140,11,0,6,0,11,5,11,0,52,67,9,50,0,109,140,11,0,6,0,11,5,11,0,52,67,9,50,0,2.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,5.0,287.0,92.0,8.44118,221.0,92.0,6.5,66.0,54.0,1.94118,367.0,107.619,6.0,3.0,1.0,5.0,55.0,0.0,6.0,5.0,107.0,11.0,40.0,0.0,0.0,6.0,11.0,21.0,34.0,5.43024,0.0245148,0.1274,8.03229,0.185798
0,38,1,655,2,0.364238,11,68,14,0.34466,0.366599,213,180,1,7,7,141,29,6,6,37,59,0.5,0.187086,113,35,11,11,0.187086,113,1,2,0,0,2,491,618,131,0,13,0,22,9,21,0,56,317,126,53,0,491,618,131,0,13,0,22,9,21,0,56,317,126,53,0,15.0,12.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,84.0,9.0,0.0,8.0,1426.0,437.0,16.9762,1057.0,437.0,12.5833,369.0,117.0,4.39286,367.0,96.8127,13.0,2.0,2.0,12.0,136.0,0.0,13.0,118.0,409.0,17.0,33.0,0.0,0.0,13.0,17.0,74.0,102.0,19.1826,0.0874993,0.211232,8.50193,0.406604
0,19,1,54,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,3,3,8,3,10,0.375,0.277778,10,9,3,5,0.277778,10,1,1,3,3,1,26,36,5,0,1,0,7,1,7,0,41,9,4,39,0,26,36,5,0,1,0,7,1,7,0,41,9,4,39,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,5.0,132.0,55.0,4.4,136.0,55.0,4.53333,-4.0,7.0,-0.133333,367.0,50.4026,4.0,2.0,1.0,3.0,21.0,3.0,1.0,4.0,23.0,7.0,33.0,0.0,0.0,1.0,7.0,11.0,8.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,31,1,745,2,0.360301,11,83,18,0.311888,0.345576,223,207,1,6,5,176,24,10,14,35,61,0.37037,0.125547,86,33,10,17,0.125547,86,2,3,0,0,2,599,715,139,0,20,0,26,16,26,0,67,397,134,65,0,599,715,139,0,20,0,26,16,26,0,67,397,134,65,0,12.0,10.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,80.0,11.0,0.0,7.0,1549.0,505.0,19.3625,1280.0,505.0,16.0,269.0,138.0,3.3625,367.0,96.6581,13.0,3.0,5.0,10.0,231.0,0.0,20.0,119.0,468.0,22.0,40.0,0.0,0.0,20.0,22.0,81.0,139.0,13.767,0.0777294,0.174419,8.30487,0.283637
0,25,1,283,2,0.288641,6,28,8,0.247104,0.2891,64,61,2,3,3,46,14,3,1,17,31,0.333333,0.156,39,15,5,10,0.156,39,1,1,0,0,1,211,259,13,0,9,0,14,5,14,0,48,127,8,46,0,211,259,13,0,9,0,14,5,14,0,48,127,8,46,0,6.0,5.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,47.0,7.0,0.0,7.0,622.0,205.0,13.234,535.0,205.0,11.383,87.0,59.0,1.85106,367.0,83.5916,7.0,2.0,0.0,7.0,55.0,0.0,9.0,4.0,158.0,11.0,33.0,0.0,0.0,9.0,11.0,34.0,34.0,10.2014,0.0294259,0.168149,8.21769,0.278803
0,17,1,241,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,54,6,9,6,5,23,0.0,0.005,1,0,0,18,0.005,1,2,2,0,0,1,199,225,230,30,9,5,18,2,17,2,75,135,184,65,5,199,225,230,30,9,5,18,2,17,2,75,135,184,65,5,6.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,75.0,24.0,9.375,20.0,12.0,2.5,55.0,19.0,6.875,126.0,5.41524,5.0,2.0,2.0,3.0,136.0,0.0,9.0,219.0,191.0,17.0,55.0,7.0,1.0,1.0,16.0,30.0,53.0,4.49837,0.00690744,0.0084123,0.112806,0.00313656
0,14,1,73,2,0.531034,1,8,2,0.4,0.436364,24,24,1,3,3,10,0,6,2,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,55,60,13,0,13,0,1,13,1,0,1,35,13,1,0,55,60,13,0,13,0,1,13,1,0,1,35,13,1,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,11.0,5.5,3.0,3.0,1.5,8.0,8.0,4.0,126.0,0.142857,2.0,1.0,2.0,0.0,1.0,0.0,13.0,0.0,42.0,2.0,8.0,0.0,0.0,13.0,2.0,2.0,10.0,1.27976,0.00102598,0.00204863,0.0309505,0.000274118
0,26,1,3892,2,0.941664,98,1429,157,0.854409,0.868112,3304,2883,1,10,10,1240,9,62,235,18,75,0.183673,0.15253,606,81,9,40,0.15253,606,1,1,4,4,1,3367,3867,221,25,107,25,57,68,48,3,57,1986,182,48,3,3367,3867,221,25,107,25,57,68,48,3,57,1986,182,48,3,85.0,74.0,9.0,3.0,4.0,1,0.0,0.0,0.0,0.0,239.0,59.0,0.0,10.0,14272.0,3055.0,59.7155,13174.0,3055.0,55.1213,1098.0,269.0,4.59414,367.0,80.6008,47.0,1.0,38.0,9.0,1225.0,4.0,107.0,114.0,3449.0,50.0,8.0,2.0,3.0,44.0,41.0,374.0,1169.0,27.9911,0.44194,0.0833288,0.761406,0.156788
0,21,1,356,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,57,2,39,88,1,17,0.0666667,0.015528,5,5,1,14,0.015528,5,0,0,0,0,0,317,336,15,1,15,1,16,12,14,0,16,77,12,14,0,317,336,15,1,15,1,16,12,14,0,16,77,12,14,0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,4.0,584.0,155.0,26.5455,365.0,102.0,16.5909,219.0,53.0,9.95454,173.429,40.4474,37.0,1.0,35.0,2.0,91.0,0.0,15.0,0.0,136.0,14.0,8.0,3.0,2.0,0.0,12.0,34.0,52.0,8.02975,0.0405738,0.124585,8.08011,0.150244
0,47,1,623,2,0.0864486,1,8,2,0.0693241,0.0890869,40,40,1,6,6,104,59,6,7,72,83,0.5,0.1537,81,23,1,1,0.160748,86,1,1,0,0,1,446,574,17,1,13,1,11,8,1,0,22,348,8,1,0,449,577,18,1,14,1,11,8,1,0,22,348,8,1,0,28.0,25.0,2.0,1.0,4.0,0,0.0,0.0,0.0,0.0,82.0,11.0,0.0,9.0,1715.0,270.0,20.9146,1266.0,524.0,15.439,449.0,265.0,5.47561,222.857,54.4049,21.0,2.0,5.0,16.0,15.0,0.0,13.0,3.0,209.0,6.0,12.0,5.0,5.0,0.0,1.0,57.0,51.0,24.2091,0.238687,0.188789,8.55521,0.312863
0,33,1,562,2,0.228616,4,82,10,0.196226,0.19917,104,96,2,5,5,122,21,2,9,9,20,0.0,0.0754717,40,9,0,1,0.0754717,40,0,0,2,2,0,490,530,4,0,4,0,11,0,0,0,11,366,0,0,0,490,530,4,0,4,0,11,0,0,0,11,366,0,0,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,8.0,4.0,3.0,3.0,1.5,5.0,5.0,2.5,10.7143,6.71429,14.0,1.0,2.0,12.0,28.0,2.0,4.0,0.0,246.0,8.0,8.0,1.0,4.0,1.0,0.0,53.0,55.0,1.47165,0.00752785,0.112489,7.91776,0.140566
0,23,1,2575,2,0.154153,18,216,35,0.131218,0.178889,335,322,1,7,7,455,17,1,2,47,76,0.0,0.233494,534,124,0,5,0.228694,534,1,2,0,0,2,1753,2499,176,3,45,3,29,0,4,0,29,1242,131,4,0,1801,2553,192,3,61,3,33,13,8,0,33,1258,144,8,0,10.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43.0,7.0,0.0,8.0,888.0,445.0,20.6512,427.0,216.0,9.93023,461.0,229.0,10.7209,262.0,102.345,13.0,1.0,0.0,13.0,351.0,0.0,45.0,131.0,2262.0,27.0,8.0,40.0,24.0,5.0,3.0,368.0,449.0,15.6896,0.0637251,0.148811,8.29096,0.20354
0,19,1,291,2,0.0,0,0,0,0.0,0.0,0,0,2,6,6,47,7,1,19,6,24,0.0555556,0.0231481,5,3,1,17,0.0217391,5,1,1,0,0,1,211,257,126,1,12,1,18,2,17,0,18,138,116,17,0,225,273,132,1,18,1,19,2,18,0,19,142,116,18,0,6.0,5.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,5.0,138.0,90.0,9.2,31.0,5.0,2.06667,107.0,86.0,7.13333,262.0,46.558,6.0,1.0,1.0,5.0,136.0,0.0,12.0,114.0,212.0,17.0,8.0,10.0,1.0,0.0,16.0,69.0,45.0,8.41166,0.00790701,0.0182313,0.217854,0.0150345
0,20,1,179,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,22,8,3,1,6,10,0.0,0.0615385,4,1,0,4,0.028777,4,0,0,0,0,0,61,74,3,0,3,0,4,3,3,0,4,38,3,3,0,135,160,8,1,8,1,10,3,3,0,10,85,3,3,0,5.0,4.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,6.0,19.0,4.0,1.35714,40.0,23.0,2.85714,-21.0,1.0,-1.5,236.143,101.602,2.0,1.0,0.0,2.0,6.0,0.0,3.0,0.0,60.0,4.0,8.0,0.0,1.0,0.0,3.0,16.0,22.0,7.70056,0.00688878,0.0150869,0.194169,0.0105647
0,25,1,78,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,6,39,27,11,17,0.142857,0.173077,9,7,1,6,0.173077,9,0,0,1,3,0,43,54,6,0,6,0,6,5,6,0,6,27,5,6,0,43,54,6,0,6,0,6,5,6,0,6,27,5,6,0,8.0,7.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,26.0,6.0,0.0,7.0,207.0,50.0,7.96154,164.0,50.0,6.30769,43.0,14.0,1.65385,367.0,104.823,13.0,1.0,9.0,4.0,1.0,1.0,6.0,0.0,14.0,2.0,23.0,1.0,0.0,5.0,2.0,11.0,5.0,9.05061,0.00370299,0.0173837,0.22698,0.0121331
0,24,1,41,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,3,11,7,2,4,0.666667,0.47619,10,9,2,1,0.47619,10,1,1,1,2,1,11,18,8,0,2,0,2,1,2,0,8,3,6,8,0,11,18,8,0,2,0,2,1,2,0,8,3,6,8,0,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,5.0,76.0,25.0,4.0,51.0,25.0,2.68421,25.0,12.0,1.31579,367.0,118.041,2.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,4.0,1.0,25.0,1.0,0.0,1.0,1.0,1.0,1.0,4.66145,0.00205793,0.00697458,0.1107,0.000926621
0,22,1,29,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,7,7,1,2,0.5,0.538462,7,6,1,1,0.538462,7,3,3,0,0,1,6,8,10,0,1,0,1,0,1,0,10,1,6,10,0,6,8,10,0,1,0,1,0,1,0,10,1,6,10,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,5.0,64.0,25.0,3.55556,51.0,25.0,2.83333,13.0,6.0,0.722222,367.0,93.6473,5.0,4.0,5.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,27.0,1.0,0.0,0.0,1.0,1.0,1.0,4.08525,0.00155648,0.00599796,0.0965694,0.000752173
0,22,1,29,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,5,6,1,2,0.5,0.538462,7,6,1,1,0.538462,7,2,2,1,1,1,6,8,9,0,1,0,1,0,1,0,9,1,6,9,0,6,8,9,0,1,0,1,0,1,0,9,1,6,9,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,5.0,64.0,25.0,3.55556,51.0,25.0,2.83333,13.0,6.0,0.722222,367.0,93.6473,4.0,3.0,4.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,4.08525,0.00155648,0.00599796,0.0965694,0.000752173
0,18,1,289,2,0.135678,2,2,2,0.0919118,0.10625,25,17,1,3,3,58,6,11,11,2,22,0.761905,0.398496,106,71,16,5,0.398496,106,2,2,1,1,1,160,272,575,13,12,11,20,1,20,4,22,88,564,22,4,160,272,575,13,12,11,20,1,20,4,22,88,564,22,4,11.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.0,12.0,0.0,7.0,1384.0,248.0,21.625,1316.0,248.0,20.5625,68.0,44.0,1.0625,367.0,111.665,4.0,2.0,2.0,2.0,190.0,0.0,12.0,563.0,164.0,20.0,24.0,11.0,0.0,0.0,20.0,31.0,58.0,14.0643,0.0448697,0.0244866,0.34434,0.0135106
0,24,1,238,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,30,7,42,58,10,21,0.454545,0.259091,57,39,5,6,0.259091,57,1,1,4,4,1,163,215,6,3,6,3,11,1,10,1,11,67,1,10,1,163,215,6,3,6,3,11,1,10,1,11,67,1,10,1,19.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.0,12.0,0.0,6.0,797.0,160.0,12.8548,671.0,160.0,10.8226,126.0,31.0,2.03226,367.0,94.6232,15.0,1.0,7.0,8.0,28.0,3.0,6.0,0.0,126.0,8.0,11.0,5.0,1.0,1.0,7.0,56.0,22.0,11.0206,0.0349722,0.0319309,0.304144,0.0652418
0,31,1,193,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,18,9,8,9,11,18,0.5,0.185629,31,23,4,4,0.185629,31,0,0,1,3,0,136,163,4,0,4,0,7,4,7,0,7,31,4,7,0,136,163,4,0,4,0,7,4,7,0,7,31,4,7,0,13.0,11.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,43.0,10.0,0.0,8.0,523.0,180.0,12.1628,524.0,180.0,12.186,-1.0,26.0,-0.0232558,367.0,98.6651,2.0,1.0,1.0,1.0,10.0,1.0,4.0,0.0,38.0,5.0,8.0,0.0,0.0,3.0,5.0,9.0,5.0,14.2655,0.0245038,0.0325488,0.371416,0.0421164
0,33,1,7245,2,0.213615,79,937,215,0.214335,0.216414,1546,1482,1,13,5,1356,105,161,360,82,508,0.0246914,0.0381808,272,53,10,395,0.0381808,272,1,1,2,2,1,6852,7213,9,3,5,3,426,1,404,0,433,2105,5,411,0,6852,7213,9,3,5,3,426,1,404,0,433,2105,5,411,0,194.0,161.0,15.0,5.0,1.0,1,2.0,1.0,0.0,0.0,479.0,70.0,2.0,12.0,22297.0,2482.0,46.5491,16639.0,2576.0,34.737,5658.0,459.0,11.8121,367.0,129.576,156.0,2.0,129.0,36.0,81003.0,1.0,5.0,4.0,6571.0,403.0,13.0,4.0,16.0,1.0,387.0,2603.0,1033.0,43.7616,1.05979,0.250347,9.10871,0.454513
0,19,1,24,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,4,10,0,1,0.5,0.538462,7,6,1,1,0.538462,7,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,1,0,1,0,6,6,1,0,1,0,1,0,1,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,4.0,81.0,25.0,4.26316,76.0,25.0,4.0,5.0,11.0,0.263158,367.0,60.7372,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,15,1,71,2,0.16092,1,3,1,0.192982,0.166667,11,9,1,2,2,16,1,1,3,2,10,0.0,0.0847458,5,0,0,9,0.0847458,5,0,0,0,0,0,54,57,4,0,4,0,8,1,8,0,8,34,1,8,0,54,57,4,0,4,0,8,1,8,0,8,34,1,8,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,4.0,95.0,68.0,7.30769,88.0,68.0,6.76923,7.0,5.0,0.538462,345.429,47.2707,4.0,1.0,1.0,3.0,28.0,0.0,4.0,0.0,50.0,8.0,8.0,0.0,0.0,4.0,8.0,17.0,16.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,18,1,421,2,0.432927,1,16,2,0.267327,0.295203,108,80,1,4,3,75,0,3,4,0,3,1.0,0.286842,109,63,3,0,0.286842,109,0,0,0,0,0,271,404,14,0,14,0,3,0,2,0,3,161,0,2,0,271,404,14,0,14,0,3,0,2,0,3,161,0,2,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,6.0,4.0,1.5,6.0,4.0,1.5,0.0,0.0,0.0,194.0,41.1429,4.0,1.0,2.0,2.0,3.0,0.0,14.0,0.0,311.0,3.0,8.0,14.0,1.0,0.0,2.0,15.0,45.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
