McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
1,0,0,2,15,36,1159,1682,241,1.0,0.0,15.0,0.0,2.0,2.0,263.0,0
1,0,0,3,23,45,1160,1683,241,1.0,0.0,23.0,0.0,4.0,5.0,1464.0,0
1,0,0,6,90,124,1175,1684,243,1.0,0.0,90.0,0.0,3.0,6.0,1283.0,0
1,0,0,5,94,131,1176,1685,243,1.0,0.0,94.0,0.0,3.0,8.0,263.0,0
1,0,0,4,44,83,1177,1686,243,1.0,0.0,44.0,0.0,5.0,9.0,1464.0,0
1,0,0,7,78,110,1178,1687,243,1.0,0.0,78.0,0.0,3.0,4.0,263.0,0
1,0,0,6,92,126,1179,1688,244,1.0,0.0,92.0,0.0,3.0,7.0,1283.0,0
21,0,0,11,182,340,1268,1689,253,21.0,0.0,182.0,0.0,7.0,19.0,2597.0,0
1,0,0,4,49,88,1269,1690,253,1.0,0.0,49.0,0.0,5.0,16.0,343.0,0
21,0,0,25,504,762,1270,1691,253,21.0,0.0,504.0,0.0,8.0,36.0,343.0,0
1,0,0,11,130,247,1294,1692,257,1.0,0.0,130.0,0.0,2.0,4.0,1283.0,0
13,0,0,15,268,364,1295,1693,257,13.0,0.0,268.0,0.0,2.0,8.0,1283.0,0
9,0,2,29,563,719,1296,1694,257,9.0,0.0,563.0,0.0,5.0,18.0,1464.0,0
1,0,0,2,17,38,1322,1695,265,1.0,0.0,17.0,0.0,3.0,5.0,1464.0,0
3,0,0,5,83,117,1363,1696,271,3.0,0.0,83.0,0.0,3.0,8.0,1464.0,0
1,0,0,2,24,46,1386,1697,276,1.0,0.0,24.0,0.0,2.0,2.0,263.0,0
4,0,0,7,282,367,1411,1698,281,4.0,0.0,282.0,0.0,6.0,15.0,1464.0,0
2,0,0,6,261,346,1442,1699,290,2.0,0.0,261.0,0.0,4.0,10.0,1464.0,0
1,0,0,2,16,38,1636,1700,334,1.0,0.0,16.0,0.0,1.0,1.0,2597.0,0
8,0,1,1,27,65,1637,1701,335,8.0,0.0,27.0,0.0,1.0,1.0,2597.0,0
1,0,5,0,17,58,1638,1702,335,1.0,0.0,17.0,0.0,1.0,1.0,2597.0,0
8,0,0,6,113,163,1564,1703,322,8.0,0.0,113.0,0.0,4.0,6.0,2597.0,0
1,0,0,3,56,84,1565,1704,322,1.0,0.0,56.0,0.0,3.0,3.0,263.0,0
1,0,0,7,40,68,1555,1705,319,1.0,0.0,40.0,0.0,2.0,4.0,263.0,0
5,0,2,3,80,116,1556,1706,319,5.0,0.0,80.0,0.0,2.0,4.0,263.0,0
2,0,0,4,53,79,1557,1707,319,2.0,0.0,53.0,0.0,2.0,2.0,263.0,0
3,0,1,4,58,101,1558,1708,319,3.0,0.0,58.0,0.0,2.0,2.0,263.0,0
4,0,0,5,58,86,1559,1709,319,4.0,0.0,58.0,0.0,2.0,2.0,263.0,0
1,0,0,3,34,59,1560,1710,319,1.0,0.0,34.0,0.0,2.0,2.0,263.0,0
1,0,0,2,19,43,1640,1711,337,1.0,0.0,19.0,0.0,2.0,2.0,263.0,0
1,0,0,2,19,43,1641,1712,337,1.0,0.0,19.0,0.0,2.0,2.0,263.0,0
1,0,0,2,19,43,1642,1713,337,1.0,0.0,19.0,0.0,2.0,2.0,263.0,0
4,0,0,2,46,85,1643,1714,338,4.0,0.0,46.0,1.0,4.0,8.0,1464.0,0
2,0,4,8,189,272,1644,1715,338,2.0,0.0,189.0,0.0,5.0,9.0,343.0,0
1,0,0,1,17,38,1645,1716,338,1.0,0.0,17.0,0.0,2.0,2.0,263.0,0
43,0,3,0,284,520,1646,1717,338,43.0,0.0,284.0,0.0,2.0,3.0,263.0,0
2,0,4,7,166,232,1647,1718,339,2.0,0.0,166.0,0.0,2.0,4.0,1283.0,0
