McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,1,2,11,38,2707,1857,349,1.0,0.0,11.0,5.0,0.0,4.0,3997.0,0
1,0,0,6,13,40,2708,1858,349,1.0,0.0,13.0,7.0,0.0,6.0,1296.0,0
5,0,0,8,126,164,2709,1859,349,5.0,0.0,126.0,12.0,0.0,8.0,505.0,0
3,0,0,7,43,72,2710,1860,349,3.0,0.0,43.0,13.0,0.0,8.0,412.0,0
2,0,0,1,49,82,2711,1861,349,2.0,0.0,49.0,5.0,0.0,4.0,3997.0,0
1,0,0,2,33,60,2712,1862,349,1.0,0.0,33.0,9.0,0.0,7.0,412.0,0
3,0,0,8,47,77,2713,1863,349,3.0,0.0,47.0,9.0,0.0,5.0,3997.0,0
3,0,0,1,57,91,2714,1864,349,3.0,0.0,57.0,6.0,0.0,5.0,1634.0,0
1,0,0,3,85,120,2715,1865,349,1.0,0.0,85.0,13.0,0.0,9.0,828.0,0
57,0,1,4,433,514,2716,1866,349,57.0,0.0,433.0,18.0,0.0,8.0,268.0,0
12,0,0,4,144,183,2717,1867,349,12.0,0.0,144.0,25.0,0.0,13.0,2319.0,0
11,0,0,0,85,115,2718,1868,349,11.0,0.0,85.0,13.0,0.0,6.0,268.0,0
1,0,0,10,232,293,2719,1869,349,1.0,0.0,232.0,9.0,0.0,6.0,2319.0,0
1,0,0,3,14,38,91,1870,15,1.0,0.0,14.0,9.0,0.0,5.0,2319.0,0
1,0,1,0,5,28,92,1871,15,1.0,0.0,5.0,5.0,0.0,4.0,3997.0,0
1,0,0,2,16,44,2720,1872,350,1.0,0.0,16.0,8.0,0.0,5.0,268.0,0
5,0,0,2,155,233,1380,1873,229,5.0,0.0,155.0,11.0,0.0,6.0,2472.0,0
2,0,0,6,38,63,1381,1874,229,2.0,0.0,38.0,2.0,0.0,2.0,2472.0,0
4,0,0,7,67,95,1382,1875,229,4.0,0.0,67.0,2.0,0.0,2.0,2472.0,0
4,0,1,3,70,98,1387,1876,231,4.0,0.0,70.0,5.0,0.0,3.0,3997.0,0
3,0,1,2,48,73,1388,1877,231,3.0,0.0,48.0,9.0,0.0,3.0,3997.0,0
5,0,1,1,59,83,1389,1878,231,5.0,0.0,59.0,9.0,0.0,3.0,3997.0,0
1,0,1,2,28,56,1390,1879,232,1.0,0.0,28.0,10.0,0.0,4.0,5350.0,0
2,0,0,3,71,103,1383,1880,230,2.0,0.0,71.0,2.0,0.0,1.0,3997.0,0
1,0,3,2,76,119,1384,1881,230,1.0,0.0,76.0,2.0,0.0,1.0,3997.0,0
1,0,2,4,65,104,1385,1882,230,1.0,0.0,65.0,2.0,0.0,1.0,3997.0,0
1,0,2,2,71,110,1386,1883,230,1.0,0.0,71.0,2.0,0.0,1.0,3997.0,0
3,0,0,5,164,215,2169,1884,313,3.0,0.0,164.0,5.0,0.0,3.0,310.0,0
1,0,0,6,63,96,2170,1885,313,1.0,0.0,63.0,4.0,0.0,3.0,310.0,0
8,0,0,16,238,287,2171,1886,313,8.0,0.0,238.0,13.0,0.0,8.0,1296.0,0
8,0,0,3,109,155,2172,1887,313,8.0,0.0,109.0,4.0,0.0,3.0,5350.0,0
4,0,0,14,159,200,2173,1888,313,4.0,0.0,159.0,8.0,0.0,5.0,1296.0,0
3,0,0,25,327,428,2174,1889,313,3.0,0.0,327.0,5.0,0.0,3.0,310.0,0
1,0,0,6,137,190,2175,1890,313,1.0,0.0,137.0,4.0,0.0,2.0,3997.0,0
2,0,0,5,51,80,2176,1891,313,2.0,0.0,51.0,10.0,0.0,5.0,5350.0,0
31,0,0,14,579,751,1187,1892,188,31.0,0.0,579.0,101.0,1.0,17.0,5350.0,0
12,0,1,8,175,226,1188,1893,188,12.0,0.0,175.0,55.0,0.0,12.0,5350.0,0
1,0,0,1,9,30,1189,1894,188,1.0,0.0,9.0,8.0,0.0,4.0,5350.0,0
1,0,0,4,82,114,1190,1895,188,1.0,0.0,82.0,27.0,0.0,11.0,5350.0,0
4,0,1,12,123,177,1191,1896,188,4.0,0.0,123.0,9.0,0.0,3.0,5350.0,0
5,0,0,3,40,66,1192,1897,188,5.0,0.0,40.0,12.0,0.0,7.0,5350.0,0
1,0,0,3,20,46,1193,1898,188,1.0,0.0,20.0,6.0,0.0,2.0,5350.0,0
1,0,0,11,21,53,1194,1899,188,1.0,0.0,21.0,31.0,0.0,9.0,2319.0,0
1,0,0,3,19,45,1195,1900,188,1.0,0.0,19.0,10.0,0.0,5.0,2319.0,0
2,0,0,4,28,54,1196,1901,188,2.0,0.0,28.0,26.0,0.0,9.0,5350.0,0
1,0,2,2,16,49,1197,1902,188,1.0,0.0,16.0,11.0,0.0,6.0,5350.0,0
1,0,0,3,34,60,1199,1903,188,1.0,0.0,34.0,14.0,0.0,6.0,5350.0,0
1,0,3,0,29,73,1205,1904,188,1.0,0.0,29.0,36.0,0.0,11.0,5350.0,0
1,0,0,3,20,46,1100,1905,172,1.0,0.0,20.0,7.0,0.0,5.0,268.0,0
5,0,0,10,132,188,1101,1906,172,5.0,0.0,132.0,97.0,0.0,18.0,1296.0,0
1,0,0,2,9,30,1102,1907,172,1.0,0.0,9.0,6.0,0.0,4.0,2319.0,0
1,0,0,5,35,65,1103,1908,172,1.0,0.0,35.0,6.0,0.0,2.0,2319.0,0
20,0,0,7,187,238,1104,1909,172,20.0,0.0,187.0,59.0,0.0,16.0,5350.0,0
1,0,1,4,32,81,1105,1910,172,1.0,0.0,32.0,33.0,0.0,12.0,5350.0,0
1,0,0,4,19,43,1106,1911,172,1.0,0.0,19.0,6.0,0.0,4.0,2319.0,0
3,0,0,2,15,37,1111,1912,174,3.0,0.0,15.0,6.0,0.0,4.0,2319.0,0
1,0,0,3,13,35,1112,1913,174,1.0,0.0,13.0,6.0,0.0,4.0,2319.0,0
1,0,0,2,6,28,1113,1914,174,1.0,0.0,6.0,6.0,0.0,4.0,2319.0,0
5,0,0,3,36,63,1114,1915,174,5.0,0.0,36.0,20.0,0.0,7.0,5350.0,0
5,0,0,2,57,90,1115,1916,174,5.0,0.0,57.0,16.0,0.0,7.0,5350.0,0
8,0,0,13,153,198,1119,1917,176,8.0,0.0,153.0,22.0,0.0,10.0,5350.0,0
1,0,0,5,29,55,1120,1918,176,1.0,0.0,29.0,12.0,0.0,6.0,5350.0,0
1,0,0,3,18,43,1121,1919,176,1.0,0.0,18.0,1.0,0.0,1.0,268.0,0
1,0,0,8,17,45,1122,1920,176,1.0,0.0,17.0,91.0,0.0,15.0,5350.0,0
1,0,0,3,18,43,1123,1921,176,1.0,0.0,18.0,9.0,0.0,5.0,268.0,0
1,0,0,2,7,30,1124,1922,176,1.0,0.0,7.0,12.0,0.0,7.0,5350.0,0
1,0,0,3,19,45,1125,1923,176,1.0,0.0,19.0,11.0,0.0,7.0,268.0,0
2,0,0,6,41,70,1126,1924,176,2.0,0.0,41.0,2.0,0.0,2.0,2319.0,0
1,0,1,6,26,59,1127,1925,176,1.0,0.0,26.0,2.0,0.0,1.0,5350.0,0
2,0,0,5,44,73,1128,1926,176,2.0,0.0,44.0,16.0,0.0,7.0,5350.0,0
9,0,0,5,71,103,1131,1927,178,9.0,0.0,71.0,21.0,0.0,11.0,828.0,0
9,0,1,15,156,212,1132,1928,179,9.0,0.0,156.0,16.0,0.0,7.0,5350.0,0
2,0,1,1,13,40,1133,1929,179,2.0,0.0,13.0,12.0,0.0,7.0,7.0,0
1,0,1,2,35,104,1134,1930,179,1.0,0.0,35.0,12.0,0.0,6.0,5350.0,0
1,0,0,4,33,62,1136,1931,181,1.0,0.0,33.0,35.0,0.0,10.0,5350.0,0
7,0,1,3,61,92,1137,1932,181,7.0,0.0,61.0,2.0,0.0,2.0,268.0,0
1,0,0,4,53,83,1138,1933,181,1.0,0.0,53.0,43.0,0.0,11.0,5350.0,0
1,0,0,4,33,61,1139,1934,181,1.0,0.0,33.0,6.0,0.0,4.0,5350.0,0
6,0,0,5,117,158,1140,1935,181,6.0,0.0,117.0,44.0,0.0,11.0,5350.0,0
5,0,0,4,59,92,1141,1936,181,5.0,0.0,59.0,17.0,0.0,7.0,5350.0,0
1,0,1,2,6,32,1142,1937,181,1.0,0.0,6.0,25.0,0.0,9.0,5350.0,0
3,0,0,4,38,66,1143,1938,181,3.0,0.0,38.0,22.0,0.0,10.0,5350.0,0
4,0,0,4,56,87,1144,1939,181,4.0,0.0,56.0,40.0,0.0,12.0,5350.0,0
1,0,0,4,27,53,1145,1940,181,1.0,0.0,27.0,51.0,0.0,14.0,5350.0,0
2,0,0,0,28,52,2177,1941,314,2.0,0.0,28.0,13.0,0.0,7.0,5350.0,0
2,0,0,0,28,52,2178,1942,314,2.0,0.0,28.0,13.0,0.0,7.0,5350.0,0
2,0,0,0,28,52,2179,1943,314,2.0,0.0,28.0,13.0,0.0,7.0,5350.0,0
1,0,0,0,11,34,2180,1944,314,1.0,0.0,11.0,13.0,0.0,7.0,5350.0,0
2,0,0,0,28,52,2181,1945,314,2.0,0.0,28.0,13.0,0.0,7.0,5350.0,0
2,0,0,0,28,52,2182,1946,314,2.0,0.0,28.0,13.0,0.0,7.0,5350.0,0
2,0,0,0,28,52,2183,1947,314,2.0,0.0,28.0,13.0,0.0,7.0,5350.0,0
4,0,0,0,28,53,2184,1948,314,4.0,0.0,28.0,13.0,0.0,7.0,5350.0,0
2,0,0,0,28,52,2185,1949,314,2.0,0.0,28.0,13.0,0.0,7.0,5350.0,0
1,0,0,1,18,44,2186,1950,314,1.0,0.0,18.0,5.0,0.0,3.0,5350.0,0
1,0,0,0,16,39,2187,1951,314,1.0,0.0,16.0,12.0,0.0,6.0,5350.0,0
4,0,0,0,31,56,2188,1952,314,4.0,0.0,31.0,12.0,0.0,6.0,5350.0,0
1,0,0,5,16,42,2189,1953,314,1.0,0.0,16.0,10.0,0.0,6.0,5350.0,0
1,0,0,3,20,46,2190,1954,314,1.0,0.0,20.0,4.0,0.0,3.0,268.0,0
17,0,0,7,152,185,2195,1955,314,17.0,0.0,152.0,48.0,0.0,13.0,5350.0,0
9,0,0,0,69,97,2196,1956,314,9.0,0.0,69.0,22.0,0.0,9.0,2472.0,0
29,0,0,0,207,236,2197,1957,314,29.0,0.0,207.0,17.0,0.0,7.0,1636.0,0
1,0,0,0,16,39,2198,1958,314,1.0,0.0,16.0,12.0,0.0,6.0,5350.0,0
4,0,0,0,27,50,2199,1959,314,4.0,0.0,27.0,12.0,0.0,6.0,5350.0,0
27,0,0,0,221,256,2200,1960,314,27.0,0.0,221.0,7.0,0.0,4.0,2319.0,0
1,0,0,3,8,33,2203,1961,314,1.0,0.0,8.0,9.0,0.0,6.0,2319.0,0
2,0,0,0,28,52,2201,1962,314,2.0,0.0,28.0,12.0,0.0,6.0,5350.0,0
1,0,0,0,13,36,2202,1963,314,1.0,0.0,13.0,10.0,0.0,5.0,5350.0,0
1,0,0,0,16,39,2204,1964,314,1.0,0.0,16.0,12.0,0.0,6.0,5350.0,0
1,0,0,0,14,38,2205,1965,314,1.0,0.0,14.0,12.0,0.0,6.0,5350.0,0
4,0,0,0,40,64,2207,1966,314,4.0,0.0,40.0,15.0,0.0,6.0,5350.0,0
1,0,0,0,16,39,2206,1967,314,1.0,0.0,16.0,12.0,0.0,6.0,5350.0,0
7,0,0,4,76,109,1151,1968,183,7.0,0.0,76.0,1.0,0.0,1.0,2319.0,0
8,0,0,4,91,133,1152,1969,183,8.0,0.0,91.0,3.0,0.0,3.0,2472.0,0
4,0,0,4,54,81,1153,1970,183,4.0,0.0,54.0,7.0,0.0,3.0,5350.0,0
6,0,0,4,94,126,1154,1971,183,6.0,0.0,94.0,21.0,0.0,8.0,5350.0,0
5,0,1,3,35,87,1157,1972,183,5.0,0.0,35.0,7.0,0.0,3.0,5350.0,0
1,0,0,2,10,31,1155,1973,183,1.0,0.0,10.0,1.0,0.0,1.0,2319.0,0
1,0,0,3,6,29,1156,1974,183,1.0,0.0,6.0,1.0,0.0,1.0,2319.0,0
6,0,1,4,58,101,868,1975,123,6.0,0.0,58.0,6.0,0.0,5.0,224.0,0
20,0,0,2,162,206,869,1976,123,20.0,0.0,162.0,17.0,0.0,7.0,505.0,0
2,0,0,3,38,68,870,1977,123,2.0,0.0,38.0,2.0,0.0,1.0,268.0,0
17,0,1,7,115,158,871,1978,123,17.0,0.0,115.0,9.0,0.0,5.0,5350.0,0
2,0,1,3,54,87,929,1979,138,2.0,0.0,54.0,17.0,0.0,6.0,533.0,0
1,0,0,3,11,35,931,1980,140,1.0,0.0,11.0,4.0,0.0,3.0,268.0,0
1,0,0,1,5,27,932,1981,140,1.0,0.0,5.0,5.0,0.0,4.0,2319.0,0
1,0,0,5,21,45,933,1982,140,1.0,0.0,21.0,5.0,0.0,4.0,2319.0,0
7,0,1,3,128,179,936,1983,140,7.0,0.0,128.0,13.0,0.0,7.0,665.0,0
3,0,0,6,29,55,938,1984,140,3.0,0.0,29.0,6.0,0.0,5.0,236.0,0
21,0,1,7,168,211,939,1985,140,21.0,0.0,168.0,10.0,0.0,7.0,7.0,0
1,0,0,4,17,41,942,1986,140,1.0,0.0,17.0,5.0,0.0,4.0,2319.0,0
9,0,0,8,90,124,943,1987,140,9.0,0.0,90.0,29.0,0.0,12.0,828.0,0
1,0,0,4,17,41,944,1988,140,1.0,0.0,17.0,5.0,0.0,4.0,2319.0,0
16,0,2,5,131,186,945,1989,140,16.0,0.0,131.0,10.0,1.0,7.0,2472.0,0
1,0,0,1,13,37,946,1990,140,1.0,0.0,13.0,5.0,0.0,4.0,2319.0,0
11,0,1,1,67,103,947,1991,140,11.0,0.0,67.0,7.0,0.0,4.0,2319.0,0
1,0,0,1,5,27,948,1992,140,1.0,0.0,5.0,5.0,0.0,4.0,2319.0,0
1,0,0,1,5,27,949,1993,140,1.0,0.0,5.0,5.0,0.0,4.0,2319.0,0
28,0,0,3,202,252,950,1994,140,28.0,0.0,202.0,17.0,0.0,8.0,665.0,0
2,0,0,2,49,74,951,1995,140,2.0,0.0,49.0,15.0,0.0,7.0,268.0,0
2,0,0,2,18,40,952,1996,140,2.0,0.0,18.0,5.0,0.0,4.0,2319.0,0
4,0,2,2,52,101,953,1997,140,4.0,0.0,52.0,5.0,0.0,4.0,2319.0,0
1,0,0,1,4,26,1029,1998,162,1.0,0.0,4.0,1.0,0.0,1.0,1126.0,0
3,0,0,7,57,89,1030,1999,162,3.0,0.0,57.0,8.0,0.0,5.0,5350.0,0
1,0,0,2,9,31,1031,2000,162,1.0,0.0,9.0,3.0,0.0,2.0,2319.0,0
7,0,0,6,61,96,1032,2001,162,7.0,0.0,61.0,9.0,0.0,5.0,5350.0,0
1,0,0,3,19,46,1033,2002,162,1.0,0.0,19.0,7.0,0.0,4.0,2472.0,0
5,0,0,6,59,91,1034,2003,162,5.0,0.0,59.0,5.0,0.0,4.0,665.0,0
1,0,0,2,37,64,2721,2004,351,1.0,0.0,37.0,7.0,0.0,4.0,224.0,0
2,0,0,1,17,39,2722,2005,351,2.0,0.0,17.0,2.0,0.0,2.0,2472.0,0
14,0,0,2,164,218,2723,2006,351,14.0,0.0,164.0,26.0,0.0,10.0,2472.0,0
1,0,0,3,41,68,2724,2007,351,1.0,0.0,41.0,34.0,0.0,12.0,665.0,0
10,0,1,6,121,163,2725,2008,351,10.0,0.0,121.0,9.0,0.0,5.0,1296.0,0
1,0,0,2,21,46,2726,2009,351,1.0,0.0,21.0,9.0,0.0,4.0,2319.0,0
1,0,0,2,5,26,2727,2010,351,1.0,0.0,5.0,3.0,0.0,2.0,1296.0,0
6,0,0,2,39,64,2728,2011,351,6.0,0.0,39.0,27.0,0.0,8.0,2319.0,0
2,0,0,10,81,116,2729,2012,351,2.0,0.0,81.0,5.0,0.0,4.0,2319.0,0
1,0,0,7,36,64,2730,2013,351,1.0,0.0,36.0,6.0,0.0,4.0,2319.0,0
1,0,0,2,29,54,2731,2014,351,1.0,0.0,29.0,3.0,0.0,2.0,2319.0,0
2,0,0,4,37,67,2733,2015,351,2.0,0.0,37.0,10.0,0.0,6.0,5350.0,0
1,0,0,5,42,70,2732,2016,351,1.0,0.0,42.0,5.0,0.0,4.0,2319.0,0
2,0,0,3,32,58,2734,2017,351,2.0,0.0,32.0,6.0,0.0,5.0,268.0,0
1,0,0,3,33,60,2735,2018,351,1.0,0.0,33.0,4.0,0.0,3.0,412.0,0
13,0,0,2,79,111,2736,2019,351,13.0,0.0,79.0,14.0,0.0,7.0,2319.0,0
6,0,0,2,60,86,2737,2020,351,6.0,0.0,60.0,7.0,0.0,4.0,2319.0,0
1,0,0,2,17,45,2738,2021,351,1.0,0.0,17.0,7.0,0.0,4.0,5350.0,0
1,0,0,4,18,43,2739,2022,351,1.0,0.0,18.0,5.0,0.0,4.0,2319.0,0
2,0,0,2,24,49,2740,2023,351,2.0,0.0,24.0,5.0,0.0,4.0,2319.0,0
2,0,0,18,121,163,2741,2024,351,2.0,0.0,121.0,8.0,0.0,5.0,5350.0,0
13,0,0,2,119,154,2742,2025,351,13.0,0.0,119.0,9.0,0.0,7.0,5350.0,0
15,0,0,4,110,141,2743,2026,351,15.0,0.0,110.0,18.0,0.0,11.0,665.0,0
11,0,0,20,194,247,2744,2027,351,11.0,0.0,194.0,45.0,0.0,18.0,828.0,0
13,0,0,3,135,180,2745,2028,351,13.0,0.0,135.0,15.0,0.0,8.0,828.0,0
1,0,0,7,59,105,2746,2029,351,1.0,0.0,59.0,10.0,0.0,7.0,2319.0,0
10,0,0,4,200,247,2747,2030,351,10.0,0.0,200.0,5.0,0.0,4.0,2319.0,0
1,0,0,2,17,44,2748,2031,351,1.0,0.0,17.0,7.0,0.0,4.0,5350.0,0
1,0,0,4,18,44,2749,2032,351,1.0,0.0,18.0,3.0,0.0,2.0,1296.0,0
2,0,0,2,22,46,2750,2033,351,2.0,0.0,22.0,5.0,0.0,4.0,2319.0,0
1,0,0,11,79,114,2751,2034,351,1.0,0.0,79.0,5.0,0.0,4.0,2319.0,0
8,0,1,0,130,176,2752,2035,351,8.0,0.0,130.0,2.0,0.0,2.0,2472.0,0
4,0,0,2,27,54,2753,2036,351,4.0,0.0,27.0,3.0,0.0,3.0,5350.0,0
16,0,0,4,99,135,2754,2037,351,16.0,0.0,99.0,10.0,0.0,6.0,5350.0,0
1,0,0,4,22,51,2755,2038,351,1.0,0.0,22.0,1.0,0.0,1.0,1636.0,0
1,0,0,4,39,67,2756,2039,351,1.0,0.0,39.0,3.0,0.0,2.0,5350.0,0
1,0,0,14,69,103,2757,2040,351,1.0,0.0,69.0,4.0,0.0,3.0,2319.0,0
1,0,0,8,40,68,2758,2041,351,1.0,0.0,40.0,3.0,0.0,2.0,5350.0,0
5,0,0,2,52,80,2759,2042,351,5.0,0.0,52.0,5.0,0.0,4.0,2319.0,0
8,0,0,2,22,46,2760,2043,351,8.0,0.0,22.0,3.0,0.0,3.0,1126.0,0
1,0,0,2,11,36,2761,2044,351,1.0,0.0,11.0,6.0,0.0,4.0,1636.0,0
1,0,0,3,14,37,2762,2045,351,1.0,0.0,14.0,8.0,0.0,6.0,2319.0,0
11,0,0,6,199,252,2964,2046,369,11.0,0.0,199.0,13.0,0.0,7.0,1296.0,0
15,0,0,6,346,395,2965,2047,369,15.0,0.0,346.0,13.0,0.0,7.0,310.0,0
12,0,0,6,115,150,2966,2048,369,12.0,0.0,115.0,14.0,0.0,8.0,5350.0,0
1,0,0,2,44,73,2967,2049,369,1.0,0.0,44.0,3.0,0.0,2.0,1296.0,0
1,0,0,3,49,79,2968,2050,369,1.0,0.0,49.0,3.0,0.0,2.0,1296.0,0
7,0,0,6,95,130,2969,2051,369,7.0,0.0,95.0,10.0,0.0,7.0,505.0,0
23,0,0,16,374,444,2970,2052,369,23.0,0.0,374.0,17.0,0.0,6.0,1636.0,0
13,0,0,2,52,81,2971,2053,369,13.0,0.0,52.0,9.0,0.0,5.0,5350.0,0
7,0,0,6,114,152,2972,2054,369,7.0,0.0,114.0,11.0,0.0,6.0,1296.0,0
3,0,0,5,55,88,0,2055,0,3.0,0.0,55.0,2.0,0.0,2.0,5350.0,0
1,0,1,2,15,47,1040,2056,164,1.0,0.0,15.0,4.0,0.0,4.0,7.0,0
2,0,1,1,27,57,1041,2057,164,2.0,0.0,27.0,4.0,0.0,4.0,7.0,0
11,0,0,7,109,153,1042,2058,164,11.0,0.0,109.0,14.0,0.0,8.0,5350.0,0
1,0,3,1,10,63,1043,2059,164,1.0,0.0,10.0,14.0,0.0,7.0,2319.0,0
1,0,0,3,13,36,1044,2060,164,1.0,0.0,13.0,6.0,0.0,4.0,505.0,0
2,0,0,0,20,45,1054,2061,166,2.0,0.0,20.0,1.0,0.0,1.0,1636.0,0
3,0,0,5,34,63,1055,2062,166,3.0,0.0,34.0,4.0,0.0,4.0,828.0,0
1,0,0,1,12,34,1056,2063,166,1.0,0.0,12.0,1.0,0.0,1.0,533.0,0
20,0,5,2,262,333,1057,2064,166,20.0,0.0,262.0,23.0,0.0,6.0,224.0,0
13,0,0,0,146,175,1058,2065,166,13.0,0.0,146.0,2.0,0.0,1.0,1636.0,0
11,0,0,2,87,117,1059,2066,166,11.0,0.0,87.0,6.0,2.0,3.0,2319.0,0
9,0,0,0,94,122,1060,2067,166,9.0,0.0,94.0,6.0,0.0,5.0,828.0,0
6,0,0,3,61,85,1061,2068,166,6.0,0.0,61.0,3.0,0.0,2.0,828.0,0
1,0,0,2,8,31,1062,2069,166,1.0,0.0,8.0,1.0,0.0,1.0,1636.0,0
2,0,0,0,23,46,1063,2070,166,2.0,0.0,23.0,1.0,0.0,1.0,1636.0,0
1,0,0,6,33,60,1064,2071,166,1.0,0.0,33.0,4.0,0.0,3.0,1636.0,0
27,0,0,3,190,234,1065,2072,166,27.0,0.0,190.0,19.0,0.0,6.0,310.0,0
2,0,1,5,46,94,1067,2073,166,2.0,0.0,46.0,17.0,2.0,6.0,828.0,0
1,0,0,4,38,65,1068,2074,166,1.0,0.0,38.0,1.0,0.0,1.0,310.0,0
17,0,1,6,226,280,1069,2075,166,17.0,0.0,226.0,45.0,0.0,10.0,1296.0,0
18,0,0,8,209,266,1070,2076,166,18.0,0.0,209.0,23.0,0.0,9.0,1296.0,0
1,0,1,5,10,41,1071,2077,166,1.0,0.0,10.0,10.0,0.0,4.0,5350.0,0
8,0,0,3,105,149,1066,2078,166,8.0,0.0,105.0,9.0,0.0,5.0,224.0,0
1,0,0,3,18,47,1072,2079,166,1.0,0.0,18.0,14.0,0.0,7.0,2319.0,0
5,0,0,0,64,92,1073,2080,166,5.0,0.0,64.0,12.0,0.0,7.0,2319.0,0
12,0,1,8,137,196,1084,2081,168,12.0,0.0,137.0,7.0,0.0,5.0,310.0,0
1,0,0,2,14,37,1085,2082,168,1.0,0.0,14.0,8.0,0.0,5.0,310.0,0
1,0,0,2,14,37,1086,2083,168,1.0,0.0,14.0,7.0,0.0,5.0,310.0,0
1,0,0,2,14,37,1087,2084,168,1.0,0.0,14.0,8.0,0.0,5.0,310.0,0
7,0,1,6,59,100,1088,2085,168,7.0,0.0,59.0,11.0,0.0,5.0,310.0,0
1,0,1,1,18,48,1089,2086,168,1.0,0.0,18.0,9.0,0.0,5.0,310.0,0
5,0,1,1,38,78,93,2087,16,5.0,0.0,38.0,5.0,0.0,4.0,2319.0,0
9,0,0,4,127,160,94,2088,16,9.0,0.0,127.0,70.0,0.0,17.0,1296.0,0
4,0,0,6,48,90,95,2089,16,4.0,0.0,48.0,9.0,0.0,5.0,5350.0,0
8,0,0,4,84,116,96,2090,16,8.0,0.0,84.0,30.0,0.0,12.0,2472.0,0
90,0,9,79,1368,1607,97,2091,16,90.0,0.0,1368.0,145.0,1.0,19.0,665.0,0
2,0,0,4,56,83,98,2092,16,2.0,0.0,56.0,15.0,0.0,9.0,1636.0,0
28,0,0,11,300,347,99,2093,16,28.0,0.0,300.0,29.0,0.0,12.0,533.0,0
10,0,0,28,238,305,100,2094,16,10.0,0.0,238.0,17.0,0.0,9.0,2319.0,0
8,0,0,37,246,315,101,2095,16,8.0,0.0,246.0,14.0,0.0,8.0,5350.0,0
1,0,0,2,10,34,102,2096,16,1.0,0.0,10.0,3.0,0.0,2.0,1296.0,0
1,0,0,2,9,32,103,2097,16,1.0,0.0,9.0,10.0,0.0,5.0,2319.0,0
1,0,0,1,5,27,104,2098,16,1.0,0.0,5.0,3.0,0.0,2.0,1296.0,0
1,0,1,4,22,49,105,2099,16,1.0,0.0,22.0,3.0,0.0,2.0,1296.0,0
7,0,0,3,90,121,106,2100,16,7.0,0.0,90.0,7.0,0.0,4.0,2319.0,0
179,0,9,69,1714,1897,107,2101,16,179.0,0.0,1714.0,139.0,0.0,22.0,224.0,0
4,0,0,3,77,114,108,2102,16,4.0,0.0,77.0,9.0,0.0,5.0,2319.0,0
1,0,0,1,16,37,109,2103,16,1.0,0.0,16.0,2.0,0.0,2.0,665.0,0
1,0,0,3,7,30,111,2104,16,1.0,0.0,7.0,1.0,0.0,1.0,533.0,0
6,0,1,10,203,250,110,2105,16,6.0,0.0,203.0,19.0,0.0,8.0,1296.0,0
1,0,0,2,5,26,1162,2106,185,1.0,0.0,5.0,3.0,0.0,2.0,1296.0,0
1,0,0,2,5,26,1163,2107,185,1.0,0.0,5.0,17.0,0.0,8.0,1296.0,0
1,0,0,3,21,47,1164,2108,185,1.0,0.0,21.0,10.0,0.0,6.0,224.0,0
20,0,0,3,264,325,1165,2109,185,20.0,0.0,264.0,71.0,0.0,14.0,5350.0,0
3,0,0,4,22,48,1166,2110,185,3.0,0.0,22.0,19.0,0.0,8.0,2319.0,0
1,0,0,0,5,26,1167,2111,185,1.0,0.0,5.0,11.0,0.0,6.0,2319.0,0
4,0,2,0,33,74,1168,2112,185,4.0,0.0,33.0,12.0,0.0,9.0,412.0,0
1,0,0,4,8,32,1169,2113,185,1.0,0.0,8.0,8.0,0.0,6.0,2319.0,0
2,0,0,3,31,56,1170,2114,185,2.0,0.0,31.0,25.0,0.0,9.0,5350.0,0
1,0,0,2,10,34,1171,2115,185,1.0,0.0,10.0,8.0,0.0,4.0,2319.0,0
1,0,0,2,4,27,1172,2116,185,1.0,0.0,4.0,4.0,0.0,3.0,5350.0,0
1,0,0,1,5,28,1173,2117,185,1.0,0.0,5.0,4.0,0.0,2.0,1126.0,0
2,0,0,3,25,51,1182,2118,187,2.0,0.0,25.0,9.0,0.0,5.0,2319.0,0
2,0,0,5,39,67,1183,2119,187,2.0,0.0,39.0,6.0,0.0,4.0,2319.0,0
1,0,0,4,18,43,1184,2120,187,1.0,0.0,18.0,9.0,0.0,5.0,2319.0,0
1,0,0,4,18,42,1185,2121,187,1.0,0.0,18.0,9.0,0.0,5.0,2319.0,0
1,0,0,4,18,42,1186,2122,187,1.0,0.0,18.0,9.0,0.0,5.0,2319.0,0
1,0,0,2,11,34,1198,2123,189,1.0,0.0,11.0,2.0,0.0,2.0,2472.0,0
1,0,0,2,8,29,1200,2124,189,1.0,0.0,8.0,2.0,0.0,2.0,2472.0,0
1,0,2,2,11,46,1201,2125,189,1.0,0.0,11.0,2.0,0.0,2.0,2472.0,0
2,0,1,2,21,49,1202,2126,189,2.0,0.0,21.0,2.0,0.0,2.0,2472.0,0
1,0,1,1,39,98,1203,2127,189,1.0,0.0,39.0,2.0,0.0,2.0,2472.0,0
4,0,1,2,62,109,1206,2128,191,4.0,0.0,62.0,2.0,0.0,2.0,2472.0,0
7,0,1,5,87,125,1207,2129,191,7.0,0.0,87.0,2.0,0.0,2.0,2472.0,0
1,0,0,3,16,42,1208,2130,191,1.0,0.0,16.0,2.0,0.0,2.0,2472.0,0
