numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs
3,0,0,3,5.0,4.0,166.667,10.0,9.0,333.333,-5.0,0.0,-166.667,133.571,791.714,0,0,0,0,0
20,1,0,6,157.0,43.0,7.85,138.0,31.0,6.9,19.0,16.0,0.95,335.286,143.175,0,0,0,0,0
2,0,0,2,19.0,19.0,9.5,20.0,20.0,10.0,-1.0,0.0,-0.5,183.857,148.0,0,0,0,0,0
6,0,0,2,25.0,17.0,416.667,31.0,22.0,516.667,-6.0,1.0,-1.0,104.143,52.24,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.429,0.0,0,0,0,0,0
3,0,0,2,219.0,160.0,73.0,92.0,59.0,306.667,127.0,127.0,423.333,411.429,270.385,1,0,0,0,0
4,0,0,3,6.0,3.0,1.5,10.0,4.0,2.5,-4.0,0.0,-1.0,183.857,133.0,0,0,0,0,0
23,1,0,7,152.0,37.0,66.087,105.0,25.0,456.522,47.0,27.0,204.348,333.286,63.688,0,0,0,0,0
22,0,0,6,140.0,55.0,636.364,192.0,75.0,872.727,-52.0,20.0,-236.364,240.714,65.802,0,0,0,0,0
18,1,0,7,113.0,52.0,627.778,117.0,49.0,6.5,-4.0,4.0,-0.222222,335.286,194.853,0,0,0,0,0
6,0,0,3,226.0,103.0,376.667,13.0,11.0,216.667,213.0,103.0,35.5,151.143,964.855,0,0,0,0,0
14,0,0,4,25.0,10.0,178.571,17.0,4.0,121.429,8.0,10.0,0.571429,205.571,612.229,0,0,0,0,0
5,0,1,2,10.0,6.0,2.0,27.0,17.0,5.4,-17.0,0.0,-3.4,108.143,567.714,0,0,0,0,0
3,0,0,1,49.0,41.0,163.333,28.0,19.0,933.333,21.0,22.0,7.0,405.714,0.795918,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.857,0.0,0,0,0,0,0
23,0,0,5,397.0,109.0,172.609,418.0,109.0,181.739,-21.0,66.0,-0.913043,263.429,471.749,0,0,0,0,0
2,0,0,2,35.0,35.0,17.5,48.0,48.0,24.0,-13.0,0.0,-6.5,944.286,602.857,0,0,0,0,0
23,1,0,4,163.0,34.0,708.696,127.0,54.0,552.174,36.0,25.0,156.522,148.429,489.246,0,0,0,0,0
16,0,0,3,148.0,50.0,9.25,282.0,84.0,17.625,-134.0,47.0,-8.375,158.286,382.403,1,0,0,0,0
4,0,0,1,27.0,13.0,6.75,16.0,14.0,4.0,11.0,13.0,2.75,494.286,741.799,0,0,0,0,0
5,0,0,3,20.0,10.0,4.0,24.0,13.0,4.8,-4.0,2.0,-0.8,702.857,174.214,0,0,0,0,0
8,0,0,6,20.0,6.0,2.5,25.0,10.0,3.125,-5.0,2.0,-0.625,227.0,863.571,0,0,0,0,0
7,0,1,2,83.0,30.0,118.571,43.0,33.0,614.286,40.0,29.0,571.429,108.143,446.747,0,0,0,0,0
17,0,0,4,293.0,116.0,172.353,50.0,23.0,294.118,243.0,116.0,142.941,156.429,174.651,0,0,0,0,0
23,1,0,4,680.0,237.0,295.652,186.0,95.0,808.696,494.0,237.0,214.783,146.857,612.353,1,0,0,0,0
4,0,0,2,35.0,19.0,8.75,37.0,26.0,9.25,-2.0,5.0,-0.5,551.429,11.4,0,0,0,0,0
20,0,0,4,108.0,22.0,5.4,185.0,67.0,9.25,-77.0,10.0,-3.85,251.286,126.934,0,0,0,0,0
14,1,0,7,48.0,11.0,342.857,36.0,8.0,257.143,12.0,8.0,0.857143,335.286,100.851,0,0,0,0,0
4,0,0,3,8.0,4.0,2.0,11.0,8.0,2.75,-3.0,2.0,-0.75,144.857,534.107,1,0,1,0,0
9,0,0,3,55.0,27.0,611.111,61.0,38.0,677.778,-6.0,3.0,-0.666667,133.571,573.299,0,0,0,0,0
3,0,0,2,31.0,17.0,103.333,35.0,31.0,116.667,-4.0,10.0,-133.333,110.143,587.097,0,0,0,0,0
52,3,0,6,1277.0,257.0,245.577,780.0,192.0,15.0,497.0,255.0,955.769,189.286,416.796,0,0,0,0,0
10,0,0,4,127.0,49.0,12.7,81.0,31.0,8.1,46.0,22.0,4.6,154.0,906.063,0,0,0,0,0
72,9,2,4,1919.0,391.0,266.528,2193.0,584.0,304.583,-274.0,70.0,-380.556,133.571,38.463,0,0,0,0,0
6,0,0,3,75.0,38.0,12.5,39.0,18.0,6.5,36.0,24.0,6.0,104.429,410.876,1,0,0,0,0
2,0,1,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,955.714,585.714,0,0,0,0,0
19,1,0,7,251.0,136.0,132.105,211.0,127.0,111.053,40.0,21.0,210.526,335.286,127.428,0,0,0,0,0
16,1,0,7,150.0,28.0,9.375,66.0,22.0,4.125,84.0,26.0,5.25,335.286,184.894,0,0,0,0,0
6,0,0,2,13.0,6.0,216.667,104.0,85.0,173.333,-91.0,1.0,-151.667,98.0,438.022,0,0,0,0,0
23,0,0,4,610.0,185.0,265.217,358.0,140.0,155.652,252.0,84.0,109.565,104.143,26.034,0,0,0,0,0
4,0,0,2,16.0,10.0,4.0,18.0,12.0,4.5,-2.0,0.0,-0.5,104.857,473.393,0,0,0,0,0
4,0,0,2,14.0,9.0,3.5,16.0,11.0,4.0,-2.0,0.0,-0.5,104.857,490.102,0,0,0,0,0
3,0,0,3,11.0,10.0,366.667,2.0,2.0,0.666667,9.0,10.0,3.0,189.571,181.558,0,0,0,0,0
6,0,0,3,54.0,14.0,9.0,30.0,18.0,5.0,24.0,13.0,4.0,111.857,634.286,0,0,0,0,0
6,0,0,3,74.0,35.0,123.333,65.0,31.0,108.333,9.0,19.0,1.5,988.571,238.263,0,0,0,0,0
5,0,0,1,7.0,2.0,1.4,16.0,14.0,3.2,-9.0,2.0,-1.8,292.857,102.041,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.286,0.0,0,0,0,0,0
8,0,0,2,57.0,25.0,7.125,52.0,33.0,6.5,5.0,9.0,0.625,104.429,483.183,1,0,0,0,0
4,0,0,2,29.0,24.0,7.25,40.0,35.0,10.0,-11.0,0.0,-2.75,104.857,602.364,0,0,0,0,0
16,0,0,4,277.0,48.0,173.125,186.0,68.0,11.625,91.0,24.0,56.875,104.857,144.332,0,0,0,0,0
13,0,0,3,82.0,40.0,630.769,204.0,159.0,156.923,-122.0,5.0,-938.461,133.571,972.857,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0,0,0,0,0
35,1,0,8,386.0,132.0,110.286,357.0,136.0,10.2,29.0,82.0,0.828571,313.571,653.164,0,0,0,0,0
7,0,0,4,35.0,12.0,5.0,26.0,19.0,371.429,9.0,10.0,128.571,201.286,890.939,0,0,0,0,0
6,0,0,4,40.0,11.0,666.667,44.0,29.0,733.333,-4.0,11.0,-0.666667,127.429,229.786,0,0,0,0,0
3,0,1,1,14.0,10.0,466.667,4.0,4.0,133.333,10.0,10.0,333.333,458.571,54.898,0,0,0,0,0
35,1,1,8,185.0,28.0,528.571,178.0,34.0,508.571,7.0,20.0,0.2,335.286,138.999,0,0,0,0,0
17,2,1,4,615.0,162.0,361.765,302.0,123.0,177.647,313.0,98.0,184.118,127.0,397.285,1,0,0,0,0
5,0,1,3,40.0,37.0,8.0,66.0,47.0,13.2,-26.0,0.0,-5.2,83.0,460.071,0,0,0,0,0
29,1,0,8,122.0,17.0,42.069,91.0,19.0,313.793,31.0,8.0,106.897,335.286,134.643,0,0,0,0,0
6,0,0,4,34.0,13.0,566.667,25.0,11.0,416.667,9.0,10.0,1.5,201.286,779.706,0,0,0,0,0
11,1,0,6,50.0,19.0,454.545,39.0,18.0,354.545,11.0,6.0,1.0,335.286,112.38,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,834.286,492.857,0,0,0,0,0
17,1,0,7,300.0,196.0,176.471,266.0,161.0,156.471,34.0,35.0,2.0,335.286,137.041,0,0,0,0,0
14,1,1,5,378.0,120.0,27.0,133.0,64.0,9.5,245.0,117.0,17.5,117.143,240.718,0,0,0,0,0
6,0,0,3,40.0,30.0,666.667,38.0,32.0,633.333,2.0,4.0,0.333333,133.429,75.775,0,0,0,0,0
16,0,0,5,117.0,38.0,73.125,114.0,38.0,7.125,3.0,15.0,0.1875,188.429,27.619,0,0,0,0,0
20,1,0,7,76.0,20.0,3.8,91.0,29.0,4.55,-15.0,8.0,-0.75,335.286,145.662,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
2,0,0,2,5.0,5.0,2.5,1.0,1.0,0.5,4.0,4.0,2.0,561.429,22.0,0,0,0,0,0
10,1,0,5,127.0,56.0,12.7,140.0,47.0,14.0,-13.0,9.0,-1.3,331.429,156.585,0,0,0,0,0
5,0,0,3,25.0,13.0,5.0,13.0,11.0,2.6,12.0,12.0,2.4,144.0,168.286,0,0,0,0,0
4,0,0,4,8.0,5.0,2.0,8.0,6.0,2.0,0.0,1.0,0.0,133.571,710.536,0,0,0,0,0
11,0,0,3,186.0,51.0,169.091,260.0,132.0,236.364,-74.0,20.0,-672.727,137.429,504.654,1,0,1,0,0
11,1,0,5,59.0,19.0,536.364,87.0,65.0,790.909,-28.0,10.0,-254.545,188.143,41.908,0,0,0,0,0
11,0,0,4,73.0,33.0,663.636,36.0,13.0,327.273,37.0,31.0,336.364,132.286,839.785,1,0,0,0,0
2,0,1,2,43.0,43.0,21.5,79.0,79.0,39.5,-36.0,0.0,-18.0,955.714,585.714,0,0,0,0,0
16,0,0,4,675.0,267.0,421.875,143.0,64.0,89.375,532.0,267.0,33.25,140.0,85.219,1,0,0,0,0
3,0,0,2,30.0,29.0,10.0,39.0,38.0,13.0,-9.0,0.0,-3.0,771.429,419.429,0,0,0,0,0
2,0,0,2,24.0,24.0,12.0,38.0,38.0,19.0,-14.0,0.0,-7.0,601.429,26.0,1,0,0,0,0
4,0,0,2,13.0,6.0,3.25,3.0,2.0,0.75,10.0,6.0,2.5,354.286,198.242,0,0,0,0,0
3,0,0,2,24.0,24.0,8.0,59.0,38.0,196.667,-35.0,0.0,-116.667,361.429,0.285714,0,0,0,0,0
7,0,0,5,16.0,6.0,228.571,19.0,6.0,271.429,-3.0,1.0,-0.428571,194.0,949.018,0,0,0,0,0
9,1,0,5,58.0,27.0,644.444,29.0,13.0,322.222,29.0,27.0,322.222,306.143,804.951,0,0,0,0,0
6,0,0,3,203.0,139.0,338.333,157.0,139.0,261.667,46.0,35.0,766.667,43.0,121.203,0,0,0,0,0
25,1,0,8,438.0,158.0,17.52,320.0,134.0,12.8,118.0,92.0,4.72,333.143,109.664,0,0,0,0,0
51,3,0,5,1363.0,341.0,267.255,596.0,81.0,116.863,767.0,341.0,150.392,155.714,342.068,1,0,1,0,0
52,1,0,6,734.0,92.0,141.154,603.0,112.0,115.962,131.0,67.0,251.923,222.0,104.653,1,1,0,0,0
107,1,1,9,1479.0,149.0,138.224,685.0,219.0,640.187,794.0,76.0,742.056,335.286,188.27,1,0,1,0,0
9,0,0,4,65.0,28.0,722.222,20.0,6.0,222.222,45.0,25.0,5.0,241.714,605.824,0,0,0,0,0
9,0,0,3,174.0,114.0,193.333,98.0,89.0,108.889,76.0,114.0,844.444,928.571,197.455,0,0,0,0,0
6,0,2,1,20.0,9.0,333.333,35.0,17.0,583.333,-15.0,3.0,-2.5,522.857,11.0,0,0,0,0,0
11,1,0,6,79.0,42.0,718.182,62.0,18.0,563.636,17.0,27.0,154.545,303.571,141.966,0,0,0,0,0
30,1,0,5,381.0,149.0,12.7,243.0,70.0,8.1,138.0,79.0,4.6,226.571,657.754,1,0,0,0,0
4,0,0,2,17.0,13.0,4.25,24.0,18.0,6.0,-7.0,0.0,-1.75,974.286,487.479,0,0,0,0,0
2,0,0,2,8.0,8.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,111.0,748.571,0,0,0,0,0
9,0,0,3,45.0,20.0,5.0,52.0,29.0,577.778,-7.0,10.0,-0.777778,201.286,668.889,0,0,0,0,0
10,0,1,6,39.0,12.0,3.9,34.0,12.0,3.4,5.0,5.0,0.5,227.0,923.993,0,0,0,0,0
7,1,0,6,26.0,10.0,371.429,15.0,8.0,214.286,11.0,10.0,157.143,302.571,102.753,0,0,0,0,0
7,0,0,4,59.0,21.0,842.857,69.0,41.0,985.714,-10.0,6.0,-142.857,201.286,771.598,0,0,0,0,0
23,0,0,4,1167.0,803.0,507.391,810.0,687.0,352.174,357.0,803.0,155.217,156.571,745.758,1,0,2,0,0
7,0,0,4,82.0,44.0,117.143,124.0,75.0,177.143,-42.0,5.0,-6.0,188.429,971.533,0,0,0,0,0
11,0,0,3,38.0,12.0,345.455,147.0,53.0,133.636,-109.0,2.0,-990.909,106.0,391.053,0,0,0,0,0
13,1,0,2,271.0,107.0,208.462,39.0,25.0,3.0,232.0,107.0,178.462,928.571,830.575,0,0,0,0,0
7,0,0,2,51.0,24.0,728.571,70.0,45.0,10.0,-19.0,14.0,-271.429,158.286,231.317,0,0,0,0,0
2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.571,0.0,0,0,0,0,0
20,0,1,3,530.0,105.0,26.5,411.0,93.0,20.55,119.0,37.0,5.95,845.714,300.156,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.286,0.0,0,0,0,0,0
13,0,0,6,70.0,21.0,538.462,45.0,20.0,346.154,25.0,16.0,192.308,225.286,733.408,0,0,0,0,0
2,0,1,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,955.714,585.714,0,0,0,0,0
7,0,0,4,40.0,13.0,571.429,39.0,23.0,557.143,1.0,10.0,0.142857,191.143,483.429,0,0,0,0,0
9,0,0,2,44.0,18.0,488.889,65.0,29.0,722.222,-21.0,12.0,-233.333,992.857,409.416,0,0,0,0,0
41,3,1,6,1334.0,311.0,325.366,565.0,263.0,137.805,769.0,294.0,187.561,227.429,131.568,1,0,0,0,0
8,0,0,4,22.0,10.0,2.75,23.0,12.0,2.875,-1.0,10.0,-0.125,227.429,549.675,0,0,0,0,0
11,0,0,2,889.0,310.0,808.182,100.0,78.0,909.091,789.0,310.0,717.273,176.571,408.758,0,0,0,0,0
6,0,0,3,55.0,23.0,916.667,32.0,20.0,533.333,23.0,21.0,383.333,102.0,439.558,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,2.0,2.0,1.0,-1.0,0.0,-0.5,69.0,328.571,0,0,0,0,0
4,0,1,3,46.0,34.0,11.5,66.0,64.0,16.5,-20.0,10.0,-5.0,955.714,520.186,0,0,0,0,0
16,1,0,5,160.0,42.0,10.0,96.0,45.0,6.0,64.0,30.0,4.0,227.429,107.09,0,0,0,0,0
5,0,2,1,13.0,6.0,2.6,34.0,26.0,6.8,-21.0,3.0,-4.2,522.857,119.231,0,0,0,0,0
6,0,0,3,27.0,15.0,4.5,18.0,12.0,3.0,9.0,11.0,1.5,147.571,385.979,0,0,0,0,0
4,1,0,2,19.0,13.0,4.75,12.0,10.0,3.0,7.0,12.0,1.75,891.429,183.383,0,0,0,0,0
85,4,2,9,1670.0,342.0,196.471,1336.0,245.0,157.176,334.0,144.0,392.941,335.286,136.951,0,0,0,0,0
26,0,1,5,724.0,238.0,278.462,153.0,71.0,588.462,571.0,238.0,219.615,151.143,240.201,0,0,0,0,0
10,0,0,5,100.0,68.0,10.0,156.0,121.0,15.6,-56.0,0.0,-5.6,335.286,176.006,1,0,0,0,0
8,0,0,4,42.0,16.0,5.25,20.0,6.0,2.5,22.0,11.0,2.75,227.429,946.599,0,0,0,0,0
9,0,0,4,31.0,12.0,344.444,42.0,19.0,466.667,-11.0,3.0,-122.222,845.714,140.829,0,0,0,0,0
6,0,3,1,13.0,5.0,216.667,71.0,48.0,118.333,-58.0,3.0,-966.667,522.857,131.538,0,0,0,0,0
9,0,1,5,75.0,44.0,833.333,49.0,36.0,544.444,26.0,39.0,288.889,182.0,135.33,0,0,0,0,0
13,1,0,7,43.0,11.0,330.769,31.0,6.0,238.462,12.0,6.0,0.923077,302.571,902.492,0,0,0,0,0
29,1,0,6,91.0,15.0,313.793,93.0,18.0,32.069,-2.0,8.0,-0.0689655,240.714,869.482,1,0,0,0,0
23,0,0,8,147.0,38.0,63.913,132.0,50.0,573.913,15.0,15.0,0.652174,227.429,114.988,1,0,0,0,0
12,1,0,6,109.0,42.0,908.333,77.0,42.0,641.667,32.0,42.0,266.667,333.143,799.371,0,0,0,0,0
7,0,0,4,90.0,67.0,128.571,113.0,94.0,161.429,-23.0,5.0,-328.571,133.571,823.413,1,0,1,0,0
40,1,1,9,442.0,203.0,11.05,356.0,121.0,8.9,86.0,82.0,2.15,335.286,115.056,0,0,0,0,0
16,0,0,5,179.0,97.0,111.875,51.0,41.0,31.875,128.0,97.0,8.0,144.857,802.315,0,0,0,0,0
31,1,0,5,312.0,74.0,100.645,269.0,53.0,867.742,43.0,21.0,13.871,227.429,737.633,0,0,0,0,0
8,0,0,4,335.0,221.0,41.875,175.0,65.0,21.875,160.0,169.0,20.0,110.857,208.367,1,0,0,0,0
7,0,0,5,15.0,6.0,214.286,18.0,5.0,257.143,-3.0,1.0,-0.428571,194.0,905.714,0,0,0,0,0
17,0,0,4,554.0,185.0,325.882,130.0,82.0,764.706,424.0,185.0,249.412,140.0,206.235,1,0,0,0,0
2,0,0,1,10.0,10.0,5.0,0.0,0.0,0.0,10.0,10.0,5.0,131.857,0.428571,0,0,0,0,0
64,3,3,6,2814.0,491.0,439.687,956.0,256.0,149.375,1858.0,491.0,290.313,149.143,296.997,1,0,0,0,0
10,1,0,7,39.0,14.0,3.9,27.0,8.0,2.7,12.0,6.0,1.2,335.286,176.245,0,0,0,0,0
18,2,0,7,177.0,74.0,983.333,128.0,65.0,711.111,49.0,25.0,272.222,335.286,111.533,0,0,0,0,0
20,6,1,3,413.0,112.0,20.65,373.0,223.0,18.65,40.0,112.0,2.0,152.0,244.732,0,0,0,0,0
5,0,0,4,15.0,8.0,3.0,8.0,6.0,1.6,7.0,7.0,1.4,128.143,47.2,0,0,0,0,0
16,0,0,7,145.0,24.0,90.625,111.0,24.0,69.375,34.0,21.0,2.125,241.0,841.744,0,0,0,0,0
3,0,0,2,12.0,10.0,4.0,4.0,4.0,133.333,8.0,10.0,266.667,125.286,169.762,0,0,0,0,0
9,0,0,4,159.0,75.0,176.667,197.0,72.0,218.889,-38.0,9.0,-422.222,194.571,448.239,0,0,0,0,0
5,0,0,4,22.0,19.0,4.4,33.0,30.0,6.6,-11.0,0.0,-2.2,118.0,768.896,0,0,0,0,0
36,1,0,9,337.0,80.0,936.111,186.0,45.0,516.667,151.0,65.0,419.444,335.286,171.594,0,0,0,0,0
4,0,0,2,22.0,21.0,5.5,22.0,21.0,5.5,0.0,21.0,0.0,992.857,176.104,0,0,0,0,0
2,0,0,2,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,183.857,148.0,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0,0,0,0,0
34,0,0,6,852.0,233.0,250.588,806.0,226.0,237.059,46.0,55.0,135.294,240.714,294.946,1,0,0,0,0
7,0,0,4,41.0,10.0,585.714,21.0,11.0,3.0,20.0,10.0,285.714,188.429,585.575,0,0,0,0,0
49,2,0,9,1329.0,267.0,271.224,976.0,327.0,199.184,353.0,202.0,720.408,227.429,119.445,0,0,0,0,0
20,0,0,5,93.0,16.0,4.65,84.0,26.0,4.2,9.0,10.0,0.45,227.429,820.061,0,0,0,0,0
12,1,0,7,86.0,28.0,716.667,54.0,19.0,4.5,32.0,12.0,266.667,335.286,109.752,0,0,0,0,0
16,1,0,4,658.0,279.0,41.125,48.0,37.0,3.0,610.0,279.0,38.125,151.143,136.928,0,0,0,0,0
5,0,0,1,39.0,34.0,7.8,7.0,3.0,1.4,32.0,32.0,6.4,292.857,890.476,1,0,1,0,0
10,0,0,3,56.0,24.0,5.6,41.0,18.0,4.1,15.0,15.0,1.5,158.0,392.934,0,0,0,0,0
36,2,0,8,330.0,79.0,916.667,241.0,67.0,669.444,89.0,35.0,247.222,335.286,157.189,1,0,1,0,0
28,1,0,7,822.0,269.0,293.571,787.0,332.0,281.071,35.0,196.0,1.25,335.286,969.082,0,0,0,0,0
4,0,0,2,9.0,4.0,2.25,10.0,5.0,2.5,-1.0,0.0,-0.25,564.286,990.476,0,0,0,0,0
2,0,1,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,955.714,585.714,0,0,0,0,0
5,0,0,3,18.0,8.0,3.6,15.0,9.0,3.0,3.0,5.0,0.6,183.857,936.032,0,0,0,0,0
22,2,0,8,134.0,40.0,609.091,88.0,39.0,4.0,46.0,36.0,209.091,258.857,136.453,0,0,0,0,0
3,0,1,1,22.0,12.0,733.333,18.0,18.0,6.0,4.0,10.0,133.333,458.571,775.325,0,0,0,0,0
10,0,0,3,414.0,187.0,41.4,97.0,25.0,9.7,317.0,187.0,31.7,595.714,177.812,0,0,0,0,0
3,0,0,2,4.0,4.0,133.333,0.0,0.0,0.0,4.0,4.0,133.333,381.0,0.571429,0,0,0,0,0
4,0,1,3,29.0,23.0,7.25,6.0,5.0,1.5,23.0,23.0,5.75,104.429,161.872,1,0,0,0,0
7,0,0,5,21.0,10.0,3.0,11.0,4.0,157.143,10.0,10.0,142.857,227.429,526.327,0,0,0,0,0
124,3,1,8,1505.0,238.0,121.371,1597.0,287.0,12.879,-92.0,35.0,-0.741935,335.286,110.56,1,0,0,0,0
49,1,1,5,461.0,124.0,940.816,584.0,223.0,119.184,-123.0,112.0,-25.102,240.714,102.725,0,0,0,0,0
8,0,0,3,127.0,48.0,15.875,34.0,17.0,4.25,93.0,48.0,11.625,158.143,182.104,0,0,0,0,0
14,4,0,4,141.0,40.0,100.714,107.0,33.0,764.286,34.0,28.0,242.857,129.429,229.139,0,0,0,0,0
20,0,0,2,293.0,97.0,14.65,138.0,70.0,6.9,155.0,91.0,7.75,992.857,221.409,0,0,0,0,0
2,0,0,2,17.0,17.0,8.5,31.0,31.0,15.5,-14.0,0.0,-7.0,98.0,638.571,0,0,0,0,0
3,0,0,2,13.0,9.0,433.333,10.0,9.0,333.333,3.0,3.0,1.0,852.857,527.033,0,0,0,0,0
16,1,0,7,64.0,13.0,4.0,43.0,11.0,26.875,21.0,10.0,13.125,302.571,994.174,0,0,0,0,0
4,0,0,2,13.0,10.0,3.25,20.0,19.0,5.0,-7.0,10.0,-1.75,118.0,465.604,0,0,0,0,0
5,0,0,3,35.0,11.0,7.0,28.0,12.0,5.6,7.0,10.0,1.4,133.571,472.612,0,0,0,0,0
8,0,0,5,110.0,87.0,13.75,57.0,30.0,7.125,53.0,57.0,6.625,335.286,203.332,0,0,0,0,0
2,0,1,2,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,955.714,585.714,0,0,0,0,0
2,0,0,2,6.0,6.0,3.0,7.0,7.0,3.5,-1.0,0.0,-0.5,96.0,598.571,0,0,0,0,0
